,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Differentially expressed?
ENSMUSG00000044165.12_Bcl2l15,1.251095204,1.337396529,0.530289046,2.522014245,0.011668498,0.525267472,
ENSMUSG00000110221.1_Gm36210,0.320122528,1.336789611,1.088212815,1.228426638,0.219286853,0.973222123,
ENSMUSG00000035189.16_Ano4,0.315262632,1.332221891,1.065256384,1.250611506,0.211076251,0.968501129,
ENSMUSG00000011751.16_Sptbn4,0.570372796,1.330633928,0.706792219,1.882638053,0.059749436,0.80072174,
ENSMUSG00000025383.2_Il23a,1.09309465,1.328164945,0.524868435,2.530472128,0.011390913,0.522463231,
ENSMUSG00000041774.14_Ydjc,2.139824623,1.322698828,0.435625487,3.036321031,0.002394842,0.279937155,
ENSMUSG00000030483.14_Cyp2b10,27.41920012,1.318580142,0.524804725,2.51251576,0.011987375,0.532084777,
ENSMUSG00000039452.6_Snx22,9.29681723,1.31563279,0.234169273,5.618298127,1.93E-08,0.000142533,
ENSMUSG00000049515.12_Espnl,1.716865064,1.313608152,0.496626101,2.645064666,0.008167531,0.468271759,
ENSMUSG00000010311.15_Optc,0.554409393,1.300435464,0.697356507,1.864807242,0.062208428,0.80831647,
ENSMUSG00000110332.1_Gm45396,0.528461649,1.298998762,0.738395137,1.759219012,0.078540316,0.852762043,
ENSMUSG00000100200.1_H2al1m,0.270972112,1.285067954,1.067787298,1.203486833,0.228787984,0.983049876,
ENSMUSG00000096736.1_Gm17535,4.930756168,1.28459257,0.735017217,1.747704053,0.080515287,0.853906507,
ENSMUSG00000070568.12_Slc6a21,1.103200205,1.282934387,0.570780275,2.247685216,0.024596269,0.640542737,
ENSMUSG00000059742.10_Kcnh7,0.45703836,1.272913661,0.809062358,1.573319593,0.115644835,0.89526977,
ENSMUSG00000028712.12_Cyp4a31,89.20881585,1.270434411,0.285902171,4.443598341,8.85E-06,0.011236631,
ENSMUSG00000073402.11_Gm8909,0.398889541,1.268276317,1.298817581,0.976485332,0.328824013,0.998523724,
ENSMUSG00000019464.6_Ptger1,1.672997934,1.264275607,0.450556292,2.80603252,0.005015563,0.389234258,
ENSMUSG00000049409.9_Prokr1,0.754893043,1.25832587,0.670836603,1.875756129,0.060688775,0.802787234,
ENSMUSG00000021662.9_Arhgef28,1.583890481,1.24688522,0.454078425,2.745968873,0.006033249,0.410254604,
ENSMUSG00000032514.11_Ttc21a,0.533476286,1.244527606,0.807765489,1.540704107,0.123388817,0.903717982,
ENSMUSG00000041216.15_Clvs1,0.806453398,1.240682722,0.575715109,2.15502894,0.03115957,0.689991497,
ENSMUSG00000055978.5_Fut2,1.032476691,1.239635867,0.66991224,1.850445168,0.064249414,0.813954546,
ENSMUSG00000032719.4_Sbspon,0.527802697,1.236590558,1.053718624,1.173549115,0.240575673,0.987106353,
ENSMUSG00000030781.13_Slc5a2,0.346851443,1.236016541,0.946647873,1.305677196,0.191662356,0.957196298,
ENSMUSG00000028039.11_Efna3,0.473788847,1.226056965,0.810026444,1.513601159,0.130127027,0.907982464,
ENSMUSG00000032968.4_Inha,0.615299182,1.216929254,0.767841729,1.584869912,0.112995894,0.888470572,
ENSMUSG00000074139.8_1700057G04Rik,0.275366866,1.213503927,1.142557903,1.062094029,0.288193001,0.998523724,
ENSMUSG00000076434.9_Wfdc3,0.833933295,1.212408136,0.770123042,1.574304456,0.11541708,0.89526977,
ENSMUSG00000032783.8_Troap,1.137082101,1.209651096,0.764778311,1.581701624,0.113717702,0.891953589,
ENSMUSG00000054662.8_Ano9,0.926144727,1.20539721,0.647422734,1.861839485,0.062625719,0.80831647,
ENSMUSG00000078653.4_Cntd1,2.818758592,1.204850739,0.346466957,3.477534338,0.000506048,0.17408059,
ENSMUSG00000040543.16_Pitpnm3,1.359527728,1.204494798,0.582059418,2.069367425,0.038511621,0.727751174,
ENSMUSG00000028072.6_Ntrk1,3.237655645,1.200595956,0.440579434,2.72503858,0.006429397,0.422957011,
ENSMUSG00000026387.15_Sctr,0.794699206,1.197762731,0.748701338,1.599787085,0.109645825,0.885351607,
ENSMUSG00000004552.16_Ctse,3.309119078,1.194224632,0.462456746,2.582348818,0.009813035,0.497749023,
ENSMUSG00000075015.3_Gm10801,192.7521299,1.193913586,0.586884856,2.034323385,0.041919001,0.742257736,
ENSMUSG00000094651.2_Gal3st2,0.28489817,1.192689391,1.668014646,0.715035323,0.474587217,0.998523724,
ENSMUSG00000078673.10_Mup19,1.007393308,1.185591691,1.334777196,0.888231905,0.37441602,0.998523724,
ENSMUSG00000044313.13_Mab21l3,1.579174653,1.184192062,0.683727185,1.731965742,0.083279662,0.855868423,
ENSMUSG00000015533.8_Itga2,0.670026293,1.171107813,0.669597206,1.748973566,0.080295589,0.853906507,
ENSMUSG00000034427.17_Myo15b,5.188982034,1.168708499,0.400389531,2.918928714,0.003512365,0.331406724,
ENSMUSG00000042254.14_Cilp,0.470188163,1.167545197,0.838979454,1.391625494,0.164035835,0.940711631,
ENSMUSG00000031026.15_Trim66,0.431268234,1.165205919,0.819627177,1.421629189,0.155133927,0.923754561,
ENSMUSG00000020080.8_Hkdc1,1.619640586,1.164695257,0.6112348,1.905479298,0.056717796,0.796766265,
ENSMUSG00000034059.13_Ypel4,0.45633705,1.163780012,1.01883439,1.142266126,0.253343417,0.994616318,
ENSMUSG00000022382.14_Wnt7b,0.658768862,1.160539829,0.787643492,1.473432892,0.140634347,0.914054378,
ENSMUSG00000056458.16_Mok,0.8735938,1.151199866,0.58194974,1.978177473,0.047908689,0.774797526,
ENSMUSG00000024365.9_Cyp21a1,1.69515386,1.148300855,0.810119857,1.417445634,0.156352679,0.927188084,
ENSMUSG00000075014.1_Gm10800,393.3873341,1.147927022,0.420559429,2.729523919,0.006342585,0.420597429,
ENSMUSG00000028715.2_Cyp4a14,6720.217576,1.145286531,0.241033083,4.751573995,2.02E-06,0.00467637,
ENSMUSG00000037991.9_Rmi2,1.00224409,1.144738585,0.778740281,1.469987637,0.141565102,0.915173016,
ENSMUSG00000074564.3_Gm10720,1.466056777,1.141715583,0.607867746,1.878230241,0.060349675,0.802787234,
ENSMUSG00000048544.8_5930422O12Rik,0.512294648,1.140363448,0.679983779,1.677045075,0.093533668,0.870934146,
ENSMUSG00000060402.7_Chst8,0.548575809,1.13846876,0.710143801,1.603152428,0.108901005,0.884559933,
ENSMUSG00000043267.3_Olfr1031,0.481879807,1.135345271,0.725630936,1.564631846,0.117669257,0.897166338,
ENSMUSG00000040856.17_Dlk1,0.514801868,1.134608999,0.875992669,1.295226591,0.195242074,0.957196298,
ENSMUSG00000028427.13_Aqp7,0.353727063,1.133662516,1.112226982,1.019272626,0.308073556,0.998523724,
ENSMUSG00000030543.10_Mesp2,0.80177944,1.133316618,0.674641623,1.679879479,0.092980767,0.869857466,
ENSMUSG00000018907.10_Alox12e,0.193713157,1.130772972,1.423098986,0.794584904,0.426855002,0.998523724,
ENSMUSG00000030873.9_Scnn1b,0.184641659,1.130518289,1.438265515,0.78602892,0.431850545,0.998523724,
ENSMUSG00000002831.13_Plin4,84.25072224,1.130481445,0.376483674,3.002736967,0.002675636,0.291983747,
ENSMUSG00000020798.14_Spns3,0.527244701,1.129191089,0.874891402,1.290664289,0.196820113,0.958788388,
ENSMUSG00000043999.6_Gpr75,0.359067267,1.127093348,0.886671263,1.271151323,0.20367482,0.964698511,
ENSMUSG00000045045.7_Lrfn4,1.166053655,1.123717528,0.629685186,1.784570376,0.07433103,0.842159817,
ENSMUSG00000036834.16_Plch1,0.676271309,1.123121843,0.705041054,1.592987864,0.111162914,0.888442414,
ENSMUSG00000030278.11_Cidec,11.23478326,1.120815955,0.449589283,2.492977472,0.012667688,0.541888264,
ENSMUSG00000027656.7_Wisp2,0.767957968,1.118675651,0.835783316,1.33847569,0.18074142,0.951259977,
ENSMUSG00000091306.2_Gm17606,1.163136983,1.116849627,0.584405503,1.911086772,0.055993431,0.795874669,
ENSMUSG00000058420.8_Syt17,0.51805281,1.11627766,0.820973641,1.359699756,0.173924955,0.944870492,
ENSMUSG00000022415.12_Syngr1,2.46333844,1.115992958,0.40181557,2.777376094,0.005479973,0.392667906,
ENSMUSG00000032358.12_Fam83b,0.780541817,1.115085195,0.810961215,1.375016677,0.169126274,0.942495121,
ENSMUSG00000032496.7_Ltf,0.453534701,1.113061329,1.207740825,0.921606114,0.356734068,0.998523724,
ENSMUSG00000031595.9_Pdgfrl,9.365291834,1.111446529,0.443000594,2.508905278,0.012110595,0.533388523,
ENSMUSG00000048230.5_Fbxo43,0.251735298,1.110853725,1.070094636,1.038089238,0.299228511,0.998523724,
ENSMUSG00000068037.10_Mas1,0.212492292,1.106125229,1.949914468,0.567268589,0.570531714,0.998523724,
ENSMUSG00000056987.8_Fam71d,1.368539501,1.104185542,0.498517633,2.214937787,0.026764335,0.664101663,
ENSMUSG00000049252.17_Lrp1b,0.580125115,1.100115777,0.843148985,1.304770328,0.191971066,0.957196298,
ENSMUSG00000052736.15_Klrc2,0.937719832,1.097016974,0.558012132,1.965937497,0.049305831,0.778698452,
ENSMUSG00000021090.16_Lrrc9,0.483665971,1.096388226,0.864179291,1.268704581,0.204546448,0.964698511,
ENSMUSG00000045259.4_Klhdc9,0.38600659,1.095171187,0.745941563,1.468172899,0.142057264,0.915554075,
ENSMUSG00000095891.7_Gm10717,49.27535157,1.094464438,0.426043571,2.568902601,0.010202113,0.501851422,
ENSMUSG00000052135.8_Foxo6,0.548870675,1.094118597,0.887942215,1.23219572,0.217875982,0.971959588,
ENSMUSG00000086848.3_Lce6a,0.387048553,1.089471593,0.930181151,1.171246689,0.241499633,0.987106353,
ENSMUSG00000054385.14_Ceacam2,2.187348115,1.089190148,0.482642198,2.256723827,0.024025337,0.634648657,
ENSMUSG00000036564.17_Ndrg4,0.618031654,1.088466143,0.788295616,1.380784215,0.167345318,0.941670539,
ENSMUSG00000008136.14_Fhl2,1.038793665,1.088241818,0.713001717,1.526282185,0.126939603,0.904611727,
ENSMUSG00000068962.7_Zfp114,0.663605859,1.08762514,0.692380682,1.570848478,0.116217849,0.89526977,
ENSMUSG00000026971.15_Itgb6,1.808158823,1.082907724,0.617839631,1.7527327,0.0796479,0.853906507,
ENSMUSG00000020684.14_Rasl10b,4.851682321,1.082654892,0.447899854,2.417180722,0.015641249,0.593720245,
ENSMUSG00000029811.14_Aoc1,0.709883533,1.081768423,0.678327411,1.594758529,0.110766244,0.887850594,
ENSMUSG00000050830.17_Vwc2,0.556956248,1.080440285,0.854592265,1.26427576,0.206131067,0.96561202,
ENSMUSG00000021750.15_Fam107a,3.054382069,1.078943653,0.569871551,1.893310256,0.058316622,0.797782985,
ENSMUSG00000030887.4_Pdzd9,3.363540518,1.078924479,0.366685005,2.942374147,0.003257061,0.321346311,
ENSMUSG00000052430.15_Bmpr1b,0.398466526,1.076617133,0.908302389,1.185306949,0.235896107,0.987106353,
ENSMUSG00000024935.10_Slc1a1,0.585860597,1.076344452,1.152981416,0.933531484,0.350545623,0.998523724,
ENSMUSG00000007033.4_Hspa1l,0.319946641,1.075414402,1.011110267,1.063597549,0.287511053,0.998523724,
ENSMUSG00000043155.4_Hpdl,1.160200417,1.067770324,0.75731869,1.40993526,0.1585588,0.932379952,
ENSMUSG00000021613.8_Hapln1,0.891441354,1.067665655,0.738463863,1.44579269,0.148235357,0.918414593,
ENSMUSG00000075302.10_Erich2,0.214218375,1.066604114,1.431117933,0.745294353,0.456093794,0.998523724,
ENSMUSG00000027489.15_Necab3,0.360686512,1.06636873,0.847536448,1.258198079,0.208320129,0.967437747,
ENSMUSG00000040729.7_Cep126,2.134867803,1.055240509,0.427221683,2.470006911,0.013511044,0.552213767,
ENSMUSG00000034394.14_Lif,0.44195419,1.051915419,1.039584209,1.011861675,0.311604196,0.998523724,
ENSMUSG00000037705.13_Tecta,0.282201858,1.051094196,1.071952666,0.980541613,0.326818839,0.998523724,
ENSMUSG00000038155.10_Gstp2,21.09336817,1.049947795,0.660828626,1.58883522,0.1120976,0.888470572,
ENSMUSG00000095026.2_Gm3336,0.822146021,1.049548885,0.637097915,1.647390236,0.099477861,0.878852337,
ENSMUSG00000034112.9_Atp2c2,0.271302003,1.044200913,2.697935198,0.387037062,0.69872877,0.998523724,
ENSMUSG00000022388.14_Ttll8,5.265260787,1.043180746,0.649911587,1.605111784,0.108469206,0.883335829,
ENSMUSG00000049630.6_C1ql3,0.535522443,1.040773378,0.755263647,1.378026576,0.168195083,0.941670539,
ENSMUSG00000030443.16_Zfp583,1.298657559,1.040364036,0.502374947,2.070891556,0.038368931,0.72757691,
ENSMUSG00000043088.16_Il17re,2.995681671,1.037514034,0.375665858,2.761800179,0.005748365,0.400493666,
ENSMUSG00000044628.4_Rnf208,0.374645452,1.037094375,0.950747162,1.090820373,0.27535193,0.998523724,
ENSMUSG00000049493.13_Pls1,2.724537206,1.03448303,0.523910435,1.974541755,0.048320174,0.776131051,
ENSMUSG00000032186.15_Tmod2,0.668637616,1.033988756,0.64405052,1.605446659,0.108395543,0.883335829,
ENSMUSG00000022900.14_Ildr1,2.546537008,1.033132075,0.543903552,1.89947661,0.057501839,0.796766265,
ENSMUSG00000054083.8_Capn12,1.196372811,1.032888244,0.520328514,1.985069462,0.047136744,0.770567472,
ENSMUSG00000055945.7_Prr18,1.61859772,1.022062077,0.507960875,2.012088187,0.044210642,0.756188568,
ENSMUSG00000027932.14_Slc27a3,4.21388762,1.021730472,0.328219723,3.112946606,0.001852295,0.249939399,
ENSMUSG00000031170.14_Slc38a5,0.310424567,1.020191076,1.177117342,0.866685962,0.386114099,0.998523724,
ENSMUSG00000022758.12_P2rx6,0.42312574,1.019629839,0.812160758,1.25545322,0.20931428,0.967437747,
ENSMUSG00000038763.12_Alpk3,0.605081211,1.016389112,0.757567118,1.341648928,0.179709854,0.950174937,
ENSMUSG00000022026.6_Olfm4,0.232833684,1.013243564,2.640857755,0.38367972,0.701215845,0.998523724,
ENSMUSG00000027208.14_Fgf7,0.422474562,1.011109988,0.858712285,1.177472368,0.23900702,0.987106353,
ENSMUSG00000048655.17_Ccdc169,0.762432052,1.010905866,0.595999514,1.696152165,0.089857067,0.865659727,
ENSMUSG00000007034.15_Slc44a4,1.838825199,1.010692974,0.552230391,1.830201653,0.067219791,0.82598002,
ENSMUSG00000074818.12_Pdzd7,0.425187693,1.005281729,0.818843788,1.227684381,0.219565472,0.973279214,
ENSMUSG00000024883.6_Rin1,1.798640236,1.004891358,0.445818506,2.25403689,0.024193847,0.634648657,
ENSMUSG00000054951.2_9130008F23Rik,1.698171807,1.004868752,0.5399932,1.860891493,0.062759501,0.80831647,
ENSMUSG00000035916.8_Ptprq,0.689550731,1.002885222,0.700310875,1.432057187,0.152127456,0.919087513,
ENSMUSG00000021062.15_Rab15,0.289369319,1.002178775,1.022338539,0.980280735,0.326947561,0.998523724,
ENSMUSG00000054850.4_Smim10l2a,0.240170801,1.000984577,1.187888074,0.842659,0.399419184,0.998523724,
ENSMUSG00000030303.15_Far2,2.982375788,0.999189849,0.394738657,2.531269313,0.011365055,0.522463231,
ENSMUSG00000043003.14_Rasef,0.864115272,0.998065607,0.712124923,1.401531633,0.161055155,0.935577069,
ENSMUSG00000037466.13_4930427A07Rik,0.911149756,0.99249566,0.728942071,1.361556287,0.173337959,0.944870492,
ENSMUSG00000046591.10_Ticrr,1.125079428,0.992349565,0.676284267,1.467355687,0.142279322,0.916128274,
ENSMUSG00000025401.9_Myo1a,0.588084526,0.989489443,0.996346607,0.993117692,0.320652603,0.998523724,
ENSMUSG00000096010.2_Hist4h4,0.504205931,0.988512798,0.815318999,1.212424584,0.225349895,0.977600146,
ENSMUSG00000030650.18_Tmc5,0.375682115,0.98630462,1.122635939,0.878561416,0.379639124,0.998523724,
ENSMUSG00000044770.14_Scml4,1.479182812,0.98617184,0.579418698,1.702002098,0.088754975,0.86502958,
ENSMUSG00000030110.13_Ret,0.223205662,0.9843746,1.535471784,0.641089345,0.521464636,0.998523724,
ENSMUSG00000096351.2_Samd11,0.718332058,0.983854578,0.689636458,1.426627851,0.153687192,0.921517484,
ENSMUSG00000001804.9_Dsg4,0.175075227,0.981919929,1.754818395,0.559556437,0.575782026,0.998523724,
ENSMUSG00000047343.4_Mettl21c,0.177838489,0.981843325,1.412176681,0.695269465,0.486886447,0.998523724,
ENSMUSG00000102418.1_Sh2d1b1,0.886703114,0.980469746,0.755015212,1.298609259,0.194078059,0.957196298,
ENSMUSG00000033590.8_Myo5c,3.182898398,0.979117161,0.390889433,2.504844286,0.012250531,0.534081158,
ENSMUSG00000029607.14_Ankrd61,1.152736316,0.978288573,0.622318531,1.572006174,0.115949119,0.89526977,
ENSMUSG00000002944.15_Cd36,340.7715372,0.978117694,0.2316416,4.222547647,2.42E-05,0.024928611,
ENSMUSG00000029151.14_Slc30a3,2.600595155,0.976781471,0.475425117,2.054543263,0.039923141,0.734210491,
ENSMUSG00000095280.1_Gm21738,51.58054283,0.97277831,0.452979219,2.147512003,0.031752543,0.691685996,
ENSMUSG00000040969.14_Arhgef38,0.260424374,0.971395157,1.154482879,0.841411489,0.400117452,0.998523724,
ENSMUSG00000032184.5_Lysmd2,1.343451009,0.970893553,0.754422527,1.286936058,0.198116576,0.960152451,
ENSMUSG00000001864.13_Aif1l,1.024355455,0.970007206,0.568635866,1.705849499,0.088036104,0.86502958,
ENSMUSG00000069378.13_Prdm6,0.338986583,0.968539585,0.81498341,1.18841632,0.23466943,0.987106353,
ENSMUSG00000014503.14_Pkd2l2,0.794580035,0.967979323,0.621681553,1.557034013,0.11946241,0.898328109,
ENSMUSG00000030775.9_Trat1,0.254451202,0.966553592,1.266714852,0.763039599,0.44543978,0.998523724,
ENSMUSG00000032717.14_Mdfi,1.969419942,0.96568416,0.413925976,2.332987576,0.019648797,0.616101459,
ENSMUSG00000029862.15_Clcn1,0.198166543,0.962336058,1.18085626,0.81494767,0.415102265,0.998523724,
ENSMUSG00000073460.4_Pnldc1,13.55985725,0.961751919,0.320528664,3.000517669,0.002695211,0.291983747,
ENSMUSG00000021749.5_Oit1,0.22479704,0.961420354,1.68943861,0.569076821,0.569304007,0.998523724,
ENSMUSG00000056468.3_5730596B20Rik,0.631563914,0.958975265,0.680948524,1.408293332,0.159044229,0.932660171,
ENSMUSG00000095186.1_Gm10718,15.6872774,0.957786613,0.443287391,2.160644837,0.030722785,0.687715589,
ENSMUSG00000027463.14_Slc52a3,2.29724988,0.956774494,0.466147247,2.052515596,0.040119581,0.734210491,
ENSMUSG00000025396.7_Hsd17b6,1176.689541,0.955742315,0.252612624,3.783430533,0.000154682,0.088072452,
ENSMUSG00000026601.14_Axdnd1,0.330395024,0.954926853,0.844724534,1.130459475,0.258282665,0.998197287,
ENSMUSG00000043592.15_Unc5cl,0.530136076,0.954410405,0.839358545,1.137071173,0.255508534,0.997266094,
ENSMUSG00000009394.13_Syn2,0.283007781,0.953390371,0.941663182,1.012453698,0.311321174,0.998523724,
ENSMUSG00000029636.10_Wasf3,0.328847894,0.952861781,0.851856242,1.118571109,0.263323155,0.998523724,
ENSMUSG00000073125.10_Xlr3b,1.061037898,0.951053667,0.716558643,1.327251686,0.18442544,0.951956798,
ENSMUSG00000074340.9_Ovgp1,7.507707501,0.950441215,0.285129736,3.333364061,0.000858026,0.20271235,
ENSMUSG00000040728.15_Esrp1,2.76462078,0.948825197,0.506041284,1.874995632,0.060793324,0.802787234,
ENSMUSG00000031351.15_Zfp185,3.577460741,0.948704498,0.30313349,3.129659137,0.001750093,0.249939399,
ENSMUSG00000069581.12_Tspear,0.567044186,0.948123084,0.842443081,1.125444681,0.260400646,0.998523724,
ENSMUSG00000032816.15_Igdcc4,1.461110169,0.942376976,0.55884619,1.68629042,0.091739875,0.868839782,
ENSMUSG00000048191.15_Muc6,0.374571291,0.941232523,0.896026296,1.050451897,0.293510396,0.998523724,
ENSMUSG00000039410.16_Prdm16,3.282662194,0.941034139,0.395762702,2.377773684,0.017417512,0.605831014,
ENSMUSG00000002020.15_Ltbp2,5.855508206,0.940404165,0.311281174,3.021076263,0.002518779,0.284424452,
ENSMUSG00000022132.15_Cldn10,0.284592585,0.940375949,1.169379202,0.804166815,0.421300641,0.998523724,
ENSMUSG00000010796.11_Asz1,0.272868347,0.936317574,1.183495486,0.791145876,0.428858871,0.998523724,
ENSMUSG00000019852.7_Arfgef3,0.696145558,0.934187014,0.837706082,1.115172773,0.264776391,0.998523724,
ENSMUSG00000043668.13_Tox3,1.178600124,0.933678326,0.726153942,1.285785659,0.198517876,0.960152451,
ENSMUSG00000005983.15_1700037C18Rik,3.183521802,0.932470586,0.342785918,2.720270982,0.006522844,0.427401575,
ENSMUSG00000005148.7_Klf5,2.017939044,0.92833349,0.583376988,1.591309752,0.111539883,0.888470572,
ENSMUSG00000044390.4_Tigd3,1.24246335,0.927749667,0.54968496,1.687784339,0.091452635,0.868139405,
ENSMUSG00000006313.5_Upk1a,0.845127195,0.924103806,0.676180823,1.366651899,0.171734442,0.944870492,
ENSMUSG00000002006.12_Pdzd4,1.430251469,0.923378374,0.480234017,1.922767529,0.054509252,0.794365215,
ENSMUSG00000026073.13_Il1r2,0.393972774,0.92076964,0.976766969,0.942670738,0.345849345,0.998523724,
ENSMUSG00000046719.7_Nxph3,0.233314991,0.920208466,1.085360407,0.847836774,0.39652888,0.998523724,
ENSMUSG00000030205.15_Gprc5d,0.605640188,0.919903425,0.703874425,1.30691412,0.19124188,0.957196298,
ENSMUSG00000052616.10_Terb1,0.266535809,0.917498875,1.118579299,0.820235879,0.412081652,0.998523724,
ENSMUSG00000037016.11_Frem2,0.691644827,0.916658073,0.768581732,1.192661802,0.233001851,0.987106353,
ENSMUSG00000043385.4_Olfr267,0.28624112,0.916168287,1.070677807,0.855689994,0.392169276,0.998523724,
ENSMUSG00000022947.7_Cbr3,6.06620495,0.91545051,0.369970107,2.474390476,0.013346374,0.552213767,
ENSMUSG00000041817.14_Fam169a,0.887506788,0.914772292,0.612845024,1.492664959,0.13552491,0.910039576,
ENSMUSG00000074653.10_Lrrc31,0.646530662,0.914260519,0.655367428,1.395035029,0.163005277,0.93922918,
ENSMUSG00000019027.7_Dnah1,1.165820894,0.913151594,0.801517885,1.139277876,0.254587273,0.996048174,
ENSMUSG00000031778.13_Cx3cl1,7.36174235,0.913000497,0.320589624,2.847879117,0.004401164,0.36703039,
ENSMUSG00000072720.9_Myo18b,0.515020818,0.912210278,1.05156233,0.86748094,0.385678551,0.998523724,
ENSMUSG00000022103.9_Gfra2,2.361221811,0.911384821,0.542037421,1.681405723,0.092684135,0.869225173,
ENSMUSG00000098132.1_Rassf10,1.356888657,0.909914946,0.588628459,1.545822211,0.122147511,0.901755485,
ENSMUSG00000045912.9_C2cd4c,0.231894786,0.909216386,1.433694869,0.634177052,0.525965282,0.998523724,
ENSMUSG00000024302.16_Dtna,2.181876628,0.906400184,0.428126785,2.117130286,0.034248792,0.705413976,
ENSMUSG00000032098.13_Treh,3.978630748,0.905131381,0.510326648,1.773631427,0.076124136,0.846616718,
ENSMUSG00000063611.4_Gm10134,0.543348537,0.904171694,0.700487341,1.290775208,0.196781637,0.958788388,
ENSMUSG00000061928.6_Dsg1b,1.109958494,0.902691426,0.533429444,1.692241468,0.090599943,0.86723841,
ENSMUSG00000028738.14_Tas1r2,0.334963698,0.90204072,1.073644779,0.84016682,0.400814859,0.998523724,
ENSMUSG00000050359.7_Sprr1a,0.419005217,0.899464011,1.430914479,0.628593829,0.529615002,0.998523724,
ENSMUSG00000091243.1_Vgll3,1.970568705,0.897939949,0.414828591,2.164604775,0.030417965,0.687715589,
ENSMUSG00000073591.4_Pcdhb22,2.201618708,0.8972256,0.417086286,2.151175023,0.031462388,0.689991497,
ENSMUSG00000039055.4_Eme1,1.041756578,0.896636445,0.510025178,1.758023886,0.078743445,0.852762043,
ENSMUSG00000044921.5_Rassf9,4.298946869,0.896288551,0.370533219,2.418915514,0.015566855,0.592257868,
ENSMUSG00000020656.16_Grhl1,7.235905674,0.893733757,0.376456403,2.37406975,0.017593227,0.605831014,
ENSMUSG00000020892.10_Aloxe3,0.590047371,0.887469959,0.698791067,1.270007589,0.204081927,0.964698511,
ENSMUSG00000037683.14_Armc3,0.355581911,0.886438128,0.891614679,0.994194183,0.320128339,0.998523724,
ENSMUSG00000070822.5_Zscan18,0.708398921,0.886199676,0.654993602,1.352989822,0.176058882,0.945949999,
ENSMUSG00000028417.3_Tal2,0.322647587,0.886184313,0.902871033,0.981518158,0.326337285,0.998523724,
ENSMUSG00000028370.7_Pappa,1.222443977,0.88616193,0.5534329,1.601209341,0.109330561,0.885351607,
ENSMUSG00000100210.1_Hist1h3f,0.249418647,0.88600673,1.165789305,0.760005883,0.447251069,0.998523724,
ENSMUSG00000045007.9_Tubg2,0.877441212,0.883416099,0.628124946,1.40643371,0.159595376,0.933158233,
ENSMUSG00000059060.15_Rad51b,54.93298994,0.88265474,0.355273665,2.484436159,0.012975677,0.54937021,
ENSMUSG00000074715.2_Ccl28,2.276966901,0.881897827,0.421466036,2.092452893,0.036398022,0.718951383,
ENSMUSG00000056203.4_Tas2r135,0.233049039,0.881259832,1.389456499,0.634247875,0.525919068,0.998523724,
ENSMUSG00000063234.4_Gpr84,0.331511319,0.87983847,1.163006146,0.756520911,0.44933694,0.998523724,
ENSMUSG00000029371.7_Cxcl5,0.921830111,0.877972805,1.079388853,0.813398066,0.415989868,0.998523724,
ENSMUSG00000041193.15_Pla2g5,0.396796454,0.877464151,0.90056263,0.974351057,0.329882262,0.998523724,
ENSMUSG00000018543.8_1700001P01Rik,0.292852784,0.877135754,0.998077297,0.878825475,0.379495912,0.998523724,
ENSMUSG00000058441.7_Panx2,0.233876801,0.874225804,1.293470379,0.675876168,0.49911927,0.998523724,
ENSMUSG00000017499.15_Cdc6,2.457940155,0.874202859,0.519671598,1.682221739,0.09252585,0.869225173,
ENSMUSG00000027460.7_Angpt4,0.208296336,0.872846045,1.307090338,0.667777903,0.504275374,0.998523724,
ENSMUSG00000018569.12_Cldn7,3.36298817,0.87112714,0.502078349,1.735042233,0.082733325,0.855868423,
ENSMUSG00000029378.5_Areg,0.392919813,0.870749296,1.294928917,0.672430189,0.50130987,0.998523724,
ENSMUSG00000040502.5_March9,2.342678224,0.870383134,0.366340865,2.375883274,0.017507,0.605831014,
ENSMUSG00000043461.13_Sptssb,0.167839238,0.869542828,2.522553496,0.344707389,0.730314363,0.998523724,
ENSMUSG00000021798.13_Ldb3,0.383866971,0.869508296,0.898719393,0.967496977,0.333295652,0.998523724,
ENSMUSG00000007279.14_Scube2,0.166674091,0.869242045,1.958646114,0.443797396,0.657189071,0.998523724,
ENSMUSG00000033981.14_Gria2,0.347369287,0.868709843,1.160196718,0.748760818,0.45400138,0.998523724,
ENSMUSG00000091695.1_Gm17669,0.733391504,0.866496289,0.668439701,1.296296864,0.194873229,0.957196298,
ENSMUSG00000043051.17_Disc1,0.51941785,0.865531688,0.937427222,0.923305477,0.355848035,0.998523724,
ENSMUSG00000109398.2_Gm3854,0.486802777,0.865429935,0.745880541,1.160279546,0.24593501,0.988856811,
ENSMUSG00000033024.16_Klra9,0.479506047,0.865300974,0.763794172,1.132898109,0.257257044,0.997266094,
ENSMUSG00000031285.14_Dcx,0.743238003,0.864749633,0.656687397,1.316836041,0.187893589,0.957196298,
ENSMUSG00000026065.8_Slc9a4,0.203524366,0.864109704,1.924762708,0.448943498,0.653472416,0.998523724,
ENSMUSG00000075502.1_Kbtbd6,0.528358681,0.863995344,0.74496146,1.159785292,0.246136234,0.988856811,
ENSMUSG00000041886.7_Macc1,1.531023767,0.862148025,0.540223624,1.595909521,0.110508996,0.887850594,
ENSMUSG00000026163.17_Sphkap,0.199376001,0.8616145,1.397643327,0.616476667,0.537579967,0.998523724,
